term,estimate,std.error,statistic,p.value,conf.low,conf.high,model_type,n_obs,spec,dropped_state,outcome,treatment,diff_n,inference_standard
d2_l1_disp_top10_share_z,1.0938457769215921,1.334717899863447,0.8195333088988331,0.41645073053986603,-1.5883702631971353,3.7760618170403193,long_diff_2y,199,baseline,Nevada,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9877479264345982,1.3932185606770988,0.7089683947036685,0.4817038018059093,-1.8120295930109407,3.787525445880137,long_diff_2y,199,baseline,New Hampshire,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.022075721204472,1.433236132280448,0.7131244448730362,0.47915138439537497,-1.8581201191852037,3.902271561594148,long_diff_2y,200,baseline,New Jersey,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.0402214564710817,1.5048092845231162,0.6912646454070321,0.49266143513402827,-1.9838060183087411,4.064248931250905,long_diff_2y,199,baseline,New Mexico,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.8405194087273492,1.418303071141995,0.5926232734239067,0.5561584906809602,-2.0096673217839545,3.690706139238653,long_diff_2y,198,baseline,New York,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9845331559959982,1.3833972642453547,0.7116778249037976,0.480038954344842,-1.795507729343802,3.7645740413357984,long_diff_2y,199,baseline,North Carolina,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.2061518826507862,1.4271604010612797,0.8451410799752117,0.4021400117425169,-1.6618343187333957,4.074138084034968,long_diff_2y,199,baseline,North Dakota,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9760172982293233,1.3817567288079884,0.7063597215635145,0.48330979289420484,-1.8007268077199128,3.752761404178559,long_diff_2y,199,baseline,Ohio,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.0365879013526567,1.4028879817989783,0.7388957028653131,0.4634951900353794,-1.7826210473367856,3.8557968500420987,long_diff_2y,199,baseline,Oklahoma,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.8357304748648844,1.3032296124390912,0.6412764618667256,0.5243314164981772,-1.7832074825862494,3.4546684323160184,long_diff_2y,199,baseline,Oregon,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.0624077218500565,1.3899322941119254,0.7643593334370755,0.44831852139606254,-1.730765797683504,3.855581241383617,long_diff_2y,198,baseline,Pennsylvania,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9004053504229117,1.4028192997908187,0.6418541223072534,0.5239593892053888,-1.9186655766036966,3.71947627744952,long_diff_2y,199,baseline,Rhode Island,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9418632417258371,1.4004406895137456,0.6725477549876578,0.5043943894082246,-1.872427688989184,3.7561541724408585,long_diff_2y,199,baseline,South Carolina,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.3950392502657891,1.2933761258532368,1.078602907832001,0.28604590198552005,-1.2040973845430267,3.994175885074605,long_diff_2y,199,baseline,South Dakota,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.5582997921323356,1.2920350399990144,1.206081680364895,0.23357737097882383,-1.0381418297529703,4.154741414017641,long_diff_2y,199,baseline,Tennessee,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9402954532369281,1.3864280992508162,0.6782143652058374,0.5008262309925191,-1.845836123077672,3.7264270295515285,long_diff_2y,199,baseline,Texas,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.117289713060212,1.4034291926249636,0.7961140604254081,0.4298059466029107,-1.7030068395031968,3.9375862656236205,long_diff_2y,199,baseline,Utah,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9071360995207607,1.3685507450331855,0.6628443284350145,0.5105364130704174,-1.8430695884527009,3.6573417874942225,long_diff_2y,199,baseline,Vermont,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.8985045154035476,1.3695823916133527,0.6560426892938652,0.5148655924385654,-1.8537743439908867,3.6507833747979817,long_diff_2y,199,baseline,Virginia,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.1123918719906747,1.33585215935689,0.8327207948866181,0.4090426689576855,-1.5721035479185541,3.7968872918999033,long_diff_2y,199,baseline,Washington,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.0140459816283476,1.3575836613038141,0.7469491645579063,0.45866356365229655,-1.7141205264590462,3.742212489715741,long_diff_2y,199,baseline,West Virginia,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,0.9811269548273758,1.3767454931988088,0.7126422128666422,0.47944715394546666,-1.7855466961342323,3.747800605788984,long_diff_2y,199,baseline,Wisconsin,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d2_l1_disp_top10_share_z,1.0171113957831202,1.4148920772929758,0.7188614680273675,0.47564055787085024,-1.8262206859551944,3.860443477521435,long_diff_2y,199,baseline,Wyoming,fair_poor_health_rate,l1_disp_top10_share_z,2,conventional_clustered
d3_l1_disp_top10_share_z,0.8006808848330357,0.9750166923458511,0.8211971047455912,0.41551161959610006,-1.158688515892845,2.760050285558916,long_diff_3y,149,baseline,Alabama,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.19685643551804016,0.9327352450613003,0.21105285402301116,0.83372132732447235,-1.6775452157548219,2.0712580867909023,long_diff_3y,149,baseline,Alaska,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.6971932811956754,0.993118739969939,0.7020240915167696,0.4859855757030659,-1.2985535461769067,2.6929401085682576,long_diff_3y,149,baseline,Arizona,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.7599909794288087,1.0435802002202519,0.7282535441630739,0.4699245044885698,-1.3371619488921833,2.8571439077498004,long_diff_3y,149,baseline,Arkansas,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.4818000742705901,0.9641839369268034,0.4996972629582049,0.6195248124343175,-1.4558000894152947,2.419400237956475,long_diff_3y,149,baseline,California,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.5282519859350789,1.0074583435207245,0.5243412686315325,0.6024052532708715,-1.4963113536434118,2.5528153255135697,long_diff_3y,149,baseline,Colorado,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.8752198796869551,0.9778055858154164,0.8950857843147699,0.37511720447333974,-1.0897540122943554,2.840193771668266,long_diff_3y,149,baseline,Connecticut,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.8566294004090949,0.9931192869245167,0.8625644589603103,0.3925790792357222,-1.1391185261098622,2.852377326928052,long_diff_3y,149,baseline,Delaware,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,1.3452251835343785,0.94235722462088,1.4275108720852396,0.15977497529765777,-0.5485125595935787,3.2389629266623357,long_diff_3y,149,baseline,District of Columbia,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.646443018960938,1.0331759900885722,0.6256852899819321,0.5344249588925583,-1.4298018663175414,2.722687904239417,long_diff_3y,149,baseline,Florida,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.8268466494288649,0.9983963892962402,0.8281747192732748,0.4115872480855358,-1.1795060113401037,2.833199310197833,long_diff_3y,149,baseline,Georgia,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.5205267991700607,0.97744331959919,0.5325391137600775,0.5967594824915008,-1.4437190915938727,2.484772689933994,long_diff_3y,149,baseline,Hawaii,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.5980863640787362,1.0141915666403623,0.5897173509931392,0.5580897709881363,-1.440007893947045,2.6361806221045176,long_diff_3y,149,baseline,Idaho,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.7468411725564518,0.9798705628537677,0.7621834973604648,0.44960387856219197,-1.22228244614637,2.7159647912592737,long_diff_3y,149,baseline,Illinois,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.7803211037450188,1.0000325476245997,0.7802957069732716,0.43897004823728836,-1.2293195402846437,2.789961747774681,long_diff_3y,149,baseline,Indiana,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.7536886962013821,0.9953263837011407,0.7572276878653371,0.45253950883091854,-1.2464945573458261,2.7538719497485906,long_diff_3y,149,baseline,Iowa,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.8273939388389437,0.9958251225175102,0.8308626887693278,0.410081540320555,-1.1737915678834359,2.8285794455613233,long_diff_3y,149,baseline,Kansas,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.7910894521713738,0.9540906702801929,0.8291554218207063,0.41103750092978764,-1.12622753279974,2.7084064371424876,long_diff_3y,149,baseline,Kentucky,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.7385867642277412,0.9957202961422115,0.741761282851519,0.4617726601301084,-1.26238808600664,2.7395616144621227,long_diff_3y,149,baseline,Louisiana,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.9208764715929968,0.9839354383066379,0.9359114792916026,0.35390865026397833,-1.0564158201619276,2.898168763347921,long_diff_3y,149,baseline,Maine,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.6388452547072634,1.0226848438734848,0.6246746087363491,0.5350827350436078,-1.4163168829282744,2.694007392342801,long_diff_3y,149,baseline,Maryland,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.6580716546431873,0.9784038848289477,0.6725971399410752,0.5043632330343497,-1.3081045642201146,2.624247873506489,long_diff_3y,149,baseline,Massachusetts,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.6668405372767118,0.9931724625047544,0.6714247146915026,0.5051031843953763,-1.329014249571511,2.6626953241249347,long_diff_3y,149,baseline,Michigan,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.7355631605019418,0.9858376108674379,0.7461301459727432,0.45915359578061643,-1.245551690127913,2.7166780111317963,long_diff_3y,149,baseline,Minnesota,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.7030671256001232,0.962021916112849,0.7308223584353879,0.4683679546967756,-1.230188294595881,2.6363225457961272,long_diff_3y,149,baseline,Mississippi,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.6590079610513714,1.0079994441473241,0.6537780996584103,0.5163113336944216,-1.3666427609471294,2.684658683049872,long_diff_3y,149,baseline,Missouri,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.9428994828292373,0.971144885430651,0.9709153566834794,0.3363589250492238,-1.0086892305969117,2.894488196255386,long_diff_3y,149,baseline,Montana,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.45775504469830913,0.9948171355060874,0.4601398873828587,0.6474512322968375,-1.5414048362865673,2.4569149256831855,long_diff_3y,149,baseline,Nebraska,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.9070736313764641,0.9527650973362234,0.9520433041811616,0.3457478253440408,-1.00757951503144,2.8217267777843684,long_diff_3y,149,baseline,Nevada,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.8916484173428826,1.0157563866428754,0.8778171902908967,0.38432691548349607,-1.1495904642105135,2.9328872988962784,long_diff_3y,149,baseline,New Hampshire,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.8330932373533453,1.0465262941262146,0.7960557150156721,0.4298395362660705,-1.2699800883273267,2.9361665630340172,long_diff_3y,150,baseline,New Jersey,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.8511103061532127,1.089841160080968,0.7809489468079741,0.4385893279478411,-1.3390075015497045,3.04122811385613,long_diff_3y,149,baseline,New Mexico,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.5576014144791431,1.0045381422066582,0.5550823717397789,0.581363617054315,-1.4610935608511681,2.576296389809454,long_diff_3y,148,baseline,New York,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.6478784920202718,0.9987193172810004,0.6487092827883936,0.5195551742299868,-1.359123116830247,2.6548801008707903,long_diff_3y,149,baseline,North Carolina,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.8825451967702962,0.9673731753685632,0.9123110080389111,0.36607190419780755,-1.0614639815134497,2.826554375054042,long_diff_3y,149,baseline,North Dakota,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.7472826615832467,0.9855162893225847,0.7582651547006972,0.45192403124974867,-1.233186469226915,2.7277517923934083,long_diff_3y,149,baseline,Ohio,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.5881682666386315,1.0547234156145842,0.5576516629204706,0.5796211484673567,-1.531377791400808,2.7077143246780713,long_diff_3y,149,baseline,Oklahoma,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.644672937991978,0.9907564021786341,0.6506876327767024,0.5182878204676556,-1.346326593853463,2.635672469837419,long_diff_3y,149,baseline,Oregon,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.8388849900012726,0.9764872654805505,0.8590844137516112,0.3944772897579345,-1.1234396380804874,2.801209618083033,long_diff_3y,148,baseline,Pennsylvania,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.6702270116864093,1.0128134402538425,0.6617477464738517,0.5112330484070171,-1.365097797679387,2.7055518210522056,long_diff_3y,149,baseline,Rhode Island,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.6789526891826833,1.0324325792648585,0.657624238927185,0.5138571994288574,-1.3957982561134474,2.7537036344788137,long_diff_3y,149,baseline,South Carolina,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.9870842234626452,0.926888654291862,1.0649436897215798,0.29212111289779535,-0.8755682637783252,2.8497367107036156,long_diff_3y,149,baseline,South Dakota,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,1.2120450386115824,0.8963667313563459,1.3521753945258153,0.18252738103131722,-0.589271348108608,3.013361425331773,long_diff_3y,149,baseline,Tennessee,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.7132817398020287,0.9933504339279526,0.7180565039686314,0.4761322846498134,-1.2829306940111698,2.7094941736152274,long_diff_3y,149,baseline,Texas,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.5006162545732872,0.9938378401212241,0.503720259345553,0.6167152244251894,-1.496575658656333,2.4978081678029076,long_diff_3y,149,baseline,Utah,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.6572501854654285,1.000997322218835,0.6565953483357495,0.5145130976639308,-1.354329245698221,2.668829616629078,long_diff_3y,149,baseline,Vermont,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.6861088331844964,0.9804464369382938,0.6997922653756127,0.48736618655971364,-1.2841720478182934,2.656389714187286,long_diff_3y,149,baseline,Virginia,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.8012465652052259,0.9759041968523703,0.8210299410429057,0.41560591496814336,-1.1599063425997964,2.762399473010248,long_diff_3y,149,baseline,Washington,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.8198510696410737,0.9780384460044862,0.8382605745104964,0.4059549610496016,-1.1455907724099048,2.785292911692052,long_diff_3y,149,baseline,West Virginia,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.7694967999965564,0.9871846381257856,0.7794861976959859,0.4394421166908832,-1.214325003255412,2.7533186032485246,long_diff_3y,149,baseline,Wisconsin,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
d3_l1_disp_top10_share_z,0.7160021773415356,1.0595868776438608,0.6757371126883586,0.5023844119028259,-1.4133173735586566,2.845321728241728,long_diff_3y,149,baseline,Wyoming,fair_poor_health_rate,l1_disp_top10_share_z,3,conventional_clustered
l1_disp_top10_share_z,0.1295966152181481,0.8105560216271762,0.15988606803263924,0.8736281014910684,-1.4992766941498177,1.7584699245861137,dynamic_fe,298,rich,Alabama,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.021900958222170218,0.8626561858611843,0.025387817975601284,0.9798487403192906,-1.7116715510408247,1.7554734674851653,dynamic_fe,298,rich,Alaska,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.12890903922858757,0.8108744957521116,0.15897532836942957,0.8743417559771213,-1.5006042678545146,1.75842234631169,dynamic_fe,298,rich,Arizona,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.2142392457385579,0.8259983734267892,0.25937005765489757,0.796436350249548,-1.4456666314089484,1.874145122886064,dynamic_fe,298,rich,Arkansas,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.12431954433225278,0.8129533107278205,0.15292335081451608,0.8790867270996359,-1.5093712978486078,1.7580103865131131,dynamic_fe,299,rich,California,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.11345869188382551,0.8093879957519122,0.14017837239904168,0.8890937008746731,-1.5130673816088835,1.7399847653765348,dynamic_fe,298,rich,Colorado,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.2615445773887577,0.7848590237747153,0.3332376509234492,0.7403766404593729,-1.3156886814263393,1.8387778362038547,dynamic_fe,298,rich,Connecticut,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.3586441481442871,0.7963384132905693,0.45036650519259125,0.6544326136772105,-1.2416578075792313,1.9589461038678053,dynamic_fe,298,rich,Delaware,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.4348099093002977,0.8114929416777384,0.5358147766526973,0.594510529050839,-1.1959462114004478,2.065566030001043,dynamic_fe,298,rich,District of Columbia,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.17468090773107295,0.7875726792244975,0.22179655584685434,0.8253940575871863,-1.4080056458780073,1.757367461340153,dynamic_fe,298,rich,Florida,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.2645379236757867,0.8116747316658596,0.3259161747377008,0.7458756027887661,-1.3665835176834449,1.8956593650350184,dynamic_fe,298,rich,Georgia,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.08277447497102126,0.8144101866280544,0.10163732763920452,0.9194593244098006,-1.5538440689425195,1.719393018884562,dynamic_fe,298,rich,Hawaii,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.1797705855623101,0.8313312954226824,0.21624421762073504,0.8296951213417555,-1.4908521995696848,1.8503933706943052,dynamic_fe,298,rich,Idaho,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.20735833055937744,0.806236001982963,0.25719309240640836,0.7981066888253845,-1.4128335743076657,1.8275502354264204,dynamic_fe,298,rich,Illinois,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,-0.05006344745210672,0.8154249705536138,-0.06139552903085284,0.951293957479312,-1.6887212760134884,1.588594381109275,dynamic_fe,298,rich,Indiana,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.2637869307138125,0.8181837240512352,0.32240549764015347,0.7485171384881885,-1.3804148205617328,1.907988681989358,dynamic_fe,298,rich,Iowa,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.34489639176753606,0.7882873127710358,0.437526249858234,0.6636522261430089,-1.2392262717202893,1.9290190552553614,dynamic_fe,298,rich,Kansas,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.20242812904897983,0.8168680539672515,0.24781006928334995,0.8053168947989149,-1.43912968420556,1.8439859423035196,dynamic_fe,298,rich,Kentucky,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.0718229394094154,0.8099390164484802,0.08867697190876596,0.929700082162841,-1.5558104516302624,1.6994563304490933,dynamic_fe,298,rich,Louisiana,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.16323982845459725,0.833176862959221,0.1959245818166543,0.8454794648340772,-1.5110917634972754,1.83757142040647,dynamic_fe,298,rich,Maine,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.1087016178929825,0.8387619050397789,0.12959770495040215,0.897415258693898,-1.576853536322304,1.794256772108269,dynamic_fe,298,rich,Maryland,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.18391335844944218,0.7852033850403368,0.2342238481816967,0.8157871243471406,-1.3940119202376744,1.7618386371365586,dynamic_fe,298,rich,Massachusetts,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.2004882611482127,0.8172198058900725,0.24532966492393257,0.8072257979569468,-1.441776424060041,1.8427529463564662,dynamic_fe,298,rich,Michigan,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.1826193094186778,0.8163405277130925,0.22370481829472563,0.8239170804881776,-1.4578784001385687,1.8231170189759245,dynamic_fe,298,rich,Minnesota,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.1704559215777359,0.7993627993641148,0.21323974760062878,0.8320247088911799,-1.4359237655066979,1.7768356086621697,dynamic_fe,298,rich,Mississippi,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.3401902620829415,0.8136929896755426,0.4180818397103203,0.677713886365944,-1.294987020594687,1.97536754476057,dynamic_fe,298,rich,Missouri,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.22035943301981245,0.8450155953814874,0.2607755812131844,0.7953584322169923,-1.477762982446846,1.9184818484864707,dynamic_fe,298,rich,Montana,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.18028583823496708,0.8298229281487737,0.21725820306888988,0.828909250627262,-1.4873057693748848,1.8478774458448188,dynamic_fe,298,rich,Nebraska,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.4382518737396156,0.803716255732596,0.5452818337488325,0.5880333351795728,-1.1768764114588408,2.053380158938072,dynamic_fe,298,rich,Nevada,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.5061460191477104,0.766898729758628,0.6599906865239086,0.5123503375615612,-1.0349946775610972,2.0472867158565182,dynamic_fe,298,rich,New Hampshire,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.08202458433636933,0.8303688469680816,0.09878090277093725,0.9217152368878628,-1.5866640882142464,1.7507132568869852,dynamic_fe,299,rich,New Jersey,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.5919462239621023,0.8436632483213691,0.701638035246757,0.48622423457286224,-1.1034585483405377,2.2873509962647423,dynamic_fe,298,rich,New Mexico,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,-0.14351077132083442,0.7897708034259197,-0.18171192287471755,0.8565584312574595,-1.730614620893227,1.4435930782515582,dynamic_fe,297,rich,New York,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.15126984964060297,0.8154975908632168,0.1854939258379433,0.8536073635346244,-1.4875339148966695,1.7900736141778757,dynamic_fe,298,rich,North Carolina,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.2884297888956881,0.8271609625541803,0.34869850241124684,0.728809556080786,-1.3738123985731787,1.950671976364555,dynamic_fe,298,rich,North Dakota,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.14211872209835327,0.7974224262701428,0.1782226300846569,0.8592829352602052,-1.4603616392656427,1.7445990834623493,dynamic_fe,298,rich,Ohio,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.031681835012846,0.8174705219651566,0.03875593573292957,0.9692424507793671,-1.6110866830114468,1.6744503530371388,dynamic_fe,298,rich,Oklahoma,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.20844377906325748,0.8101751363536442,0.2572823698359845,0.7980381693784913,-1.4196641126908314,1.8365516708173462,dynamic_fe,298,rich,Oregon,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
l1_disp_top10_share_z,0.24847650609248562,0.8196190008705202,0.3031609880061075,0.763050596873251,-1.3986095419375206,1.8955625541224919,dynamic_fe,297,rich,Pennsylvania,frequent_mental_distress_rate,l1_disp_top10_share_z,NA,conventional_clustered
